#node	identifier	category	term ID	term description
AAEL003357	7159.Q17FQ2	GO Process	GO:0023051	Regulation of signaling
AAEL003357	7159.Q17FQ2	GO Process	GO:0032456	Endocytic recycling
AAEL003357	7159.Q17FQ2	GO Process	GO:0032483	Regulation of Rab protein signal transduction
AAEL003357	7159.Q17FQ2	GO Process	GO:0046578	Regulation of Ras protein signal transduction
AAEL003357	7159.Q17FQ2	GO Process	GO:0046907	Intracellular transport
AAEL003357	7159.Q17FQ2	GO Process	GO:0048583	Regulation of response to stimulus
AAEL003357	7159.Q17FQ2	GO Process	GO:0050789	Regulation of biological process
AAEL003357	7159.Q17FQ2	GO Process	GO:0050790	Regulation of catalytic activity
AAEL003357	7159.Q17FQ2	GO Process	GO:0050794	Regulation of cellular process
AAEL003357	7159.Q17FQ2	GO Process	GO:0051056	Regulation of small GTPase mediated signal transduction
AAEL003357	7159.Q17FQ2	GO Process	GO:0051179	Localization
AAEL003357	7159.Q17FQ2	GO Process	GO:0051234	Establishment of localization
AAEL003357	7159.Q17FQ2	GO Process	GO:0051641	Cellular localization
AAEL003357	7159.Q17FQ2	GO Process	GO:0051649	Establishment of localization in cell
AAEL003357	7159.Q17FQ2	GO Process	GO:0051668	Localization within membrane
AAEL003357	7159.Q17FQ2	GO Process	GO:0065007	Biological regulation
AAEL003357	7159.Q17FQ2	GO Process	GO:0065009	Regulation of molecular function
AAEL003357	7159.Q17FQ2	GO Process	GO:0098876	Vesicle-mediated transport to the plasma membrane
AAEL003357	7159.Q17FQ2	GO Process	GO:1902531	Regulation of intracellular signal transduction
AAEL003357	7159.Q17FQ2	GO Function	GO:0005085	Guanyl-nucleotide exchange factor activity
AAEL003357	7159.Q17FQ2	GO Function	GO:0005488	Binding
AAEL003357	7159.Q17FQ2	GO Function	GO:0005543	Phospholipid binding
AAEL003357	7159.Q17FQ2	GO Function	GO:0008289	Lipid binding
AAEL003357	7159.Q17FQ2	GO Function	GO:0030234	Enzyme regulator activity
AAEL003357	7159.Q17FQ2	GO Function	GO:0030695	GTPase regulator activity
AAEL003357	7159.Q17FQ2	GO Function	GO:0035091	Phosphatidylinositol binding
AAEL003357	7159.Q17FQ2	GO Function	GO:0060589	Nucleoside-triphosphatase regulator activity
AAEL003357	7159.Q17FQ2	GO Function	GO:0098772	Molecular function regulator activity
AAEL003357	7159.Q17FQ2	GO Function	GO:1901981	Phosphatidylinositol phosphate binding
AAEL003357	7159.Q17FQ2	GO Component	GO:0005622	Intracellular anatomical structure
AAEL003357	7159.Q17FQ2	GO Component	GO:0005737	Cytoplasm
AAEL003357	7159.Q17FQ2	GO Component	GO:0005829	Cytosol
AAEL003357	7159.Q17FQ2	GO Component	GO:0030135	Coated vesicle
AAEL003357	7159.Q17FQ2	GO Component	GO:0030136	Clathrin-coated vesicle
AAEL003357	7159.Q17FQ2	GO Component	GO:0031410	Cytoplasmic vesicle
AAEL003357	7159.Q17FQ2	GO Component	GO:0031982	Vesicle
AAEL003357	7159.Q17FQ2	GO Component	GO:0043226	Organelle
AAEL003357	7159.Q17FQ2	GO Component	GO:0043227	Membrane-bounded organelle
AAEL003357	7159.Q17FQ2	GO Component	GO:0043229	Intracellular organelle
AAEL003357	7159.Q17FQ2	GO Component	GO:0043231	Intracellular membrane-bounded organelle
AAEL003357	7159.Q17FQ2	GO Component	GO:0097708	Intracellular vesicle
AAEL003357	7159.Q17FQ2	GO Component	GO:0110165	Cellular anatomical entity
AAEL003357	7159.Q17FQ2	STRING clusters	CL:13623	Mixed, incl. Ankyrin repeat, and Intraciliary transport particle
AAEL003357	7159.Q17FQ2	STRING clusters	CL:13624	Mixed, incl. Ankyrin repeat, and Intraciliary transport particle
AAEL003357	7159.Q17FQ2	STRING clusters	CL:13626	Mixed, incl. Ankyrin repeat, and Intraciliary transport particle
AAEL003357	7159.Q17FQ2	STRING clusters	CL:13628	Mixed, incl. Intraciliary transport particle, and Ankyrin repeat
AAEL003357	7159.Q17FQ2	STRING clusters	CL:13629	Mixed, incl. Intraciliary transport particle, and GMC oxidoreductase
AAEL003357	7159.Q17FQ2	STRING clusters	CL:13630	Mixed, incl. Intraciliary transport particle, and GMC oxidoreductase
AAEL003357	7159.Q17FQ2	STRING clusters	CL:13762	Mixed, incl. Proximal/distal axis specification, and Translational readthrough
AAEL003357	7159.Q17FQ2	Reactome	MAP-199991	Membrane Trafficking
AAEL003357	7159.Q17FQ2	Reactome	MAP-5653656	Vesicle-mediated transport
AAEL003357	7159.Q17FQ2	Reactome	MAP-8876198	RAB GEFs exchange GTP for GDP on RABs
AAEL003357	7159.Q17FQ2	Reactome	MAP-9007101	Rab regulation of trafficking
AAEL003357	7159.Q17FQ2	COMPARTMENTS	GOCC:0005622	Intracellular
AAEL003357	7159.Q17FQ2	COMPARTMENTS	GOCC:0005737	Cytoplasm
AAEL003357	7159.Q17FQ2	COMPARTMENTS	GOCC:0030135	Coated vesicle
AAEL003357	7159.Q17FQ2	COMPARTMENTS	GOCC:0030136	Clathrin-coated vesicle
AAEL003357	7159.Q17FQ2	COMPARTMENTS	GOCC:0031410	Cytoplasmic vesicle
AAEL003357	7159.Q17FQ2	COMPARTMENTS	GOCC:0031982	Vesicle
AAEL003357	7159.Q17FQ2	COMPARTMENTS	GOCC:0043226	Organelle
AAEL003357	7159.Q17FQ2	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
AAEL003357	7159.Q17FQ2	COMPARTMENTS	GOCC:0043229	Intracellular organelle
AAEL003357	7159.Q17FQ2	COMPARTMENTS	GOCC:0097708	Intracellular vesicle
AAEL003357	7159.Q17FQ2	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL003357	7159.Q17FQ2	UniProt Keywords	KW-0175	Coiled coil
AAEL003357	7159.Q17FQ2	UniProt Keywords	KW-0472	Membrane
AAEL003357	7159.Q17FQ2	UniProt Keywords	KW-0812	Transmembrane
AAEL003357	7159.Q17FQ2	UniProt Keywords	KW-1133	Transmembrane helix
AAEL003357	7159.Q17FQ2	InterPro	IPR001194	cDENN domain
AAEL003357	7159.Q17FQ2	InterPro	IPR005112	dDENN domain
AAEL003357	7159.Q17FQ2	InterPro	IPR005113	uDENN domain
AAEL003357	7159.Q17FQ2	InterPro	IPR037516	Tripartite DENN domain
AAEL003357	7159.Q17FQ2	InterPro	IPR040032	DENN domain-containing protein 1A/1B/1C
AAEL003357	7159.Q17FQ2	InterPro	IPR043153	DENN domain, C-terminal lobe
AAEL003357	7159.Q17FQ2	SMART	SM00799	Domain found in a variety of signalling proteins, always encircled by uDENN and dDENN
AAEL003357	7159.Q17FQ2	SMART	SM00800	Domain always found upstream of DENN domain, found in a variety of signalling proteins
AAEL003357	7159.Q17FQ2	SMART	SM00801	Domain always found downstream of DENN domain, found in a variety of signalling proteins
AAEL003375	7159.Q17FK6	GO Process	GO:0002090	Regulation of receptor internalization
AAEL003375	7159.Q17FK6	GO Process	GO:0002092	Positive regulation of receptor internalization
AAEL003375	7159.Q17FK6	GO Process	GO:0008582	Regulation of synaptic assembly at neuromuscular junction
AAEL003375	7159.Q17FK6	GO Process	GO:0009966	Regulation of signal transduction
AAEL003375	7159.Q17FK6	GO Process	GO:0009968	Negative regulation of signal transduction
AAEL003375	7159.Q17FK6	GO Process	GO:0009987	Cellular process
AAEL003375	7159.Q17FK6	GO Process	GO:0010646	Regulation of cell communication
AAEL003375	7159.Q17FK6	GO Process	GO:0010648	Negative regulation of cell communication
AAEL003375	7159.Q17FK6	GO Process	GO:0023051	Regulation of signaling
AAEL003375	7159.Q17FK6	GO Process	GO:0023057	Negative regulation of signaling
AAEL003375	7159.Q17FK6	GO Process	GO:0030100	Regulation of endocytosis
AAEL003375	7159.Q17FK6	GO Process	GO:0030510	Regulation of BMP signaling pathway
AAEL003375	7159.Q17FK6	GO Process	GO:0030514	Negative regulation of BMP signaling pathway
AAEL003375	7159.Q17FK6	GO Process	GO:0032879	Regulation of localization
AAEL003375	7159.Q17FK6	GO Process	GO:0040008	Regulation of growth
AAEL003375	7159.Q17FK6	GO Process	GO:0044087	Regulation of cellular component biogenesis
AAEL003375	7159.Q17FK6	GO Process	GO:0045807	Positive regulation of endocytosis
AAEL003375	7159.Q17FK6	GO Process	GO:0045886	Negative regulation of synaptic assembly at neuromuscular junction
AAEL003375	7159.Q17FK6	GO Process	GO:0045926	Negative regulation of growth
AAEL003375	7159.Q17FK6	GO Process	GO:0048259	Regulation of receptor-mediated endocytosis
AAEL003375	7159.Q17FK6	GO Process	GO:0048260	Positive regulation of receptor-mediated endocytosis
AAEL003375	7159.Q17FK6	GO Process	GO:0048518	Positive regulation of biological process
AAEL003375	7159.Q17FK6	GO Process	GO:0048519	Negative regulation of biological process
AAEL003375	7159.Q17FK6	GO Process	GO:0048522	Positive regulation of cellular process
AAEL003375	7159.Q17FK6	GO Process	GO:0048523	Negative regulation of cellular process
AAEL003375	7159.Q17FK6	GO Process	GO:0048583	Regulation of response to stimulus
AAEL003375	7159.Q17FK6	GO Process	GO:0048585	Negative regulation of response to stimulus
AAEL003375	7159.Q17FK6	GO Process	GO:0048638	Regulation of developmental growth
AAEL003375	7159.Q17FK6	GO Process	GO:0048640	Negative regulation of developmental growth
AAEL003375	7159.Q17FK6	GO Process	GO:0050789	Regulation of biological process
AAEL003375	7159.Q17FK6	GO Process	GO:0050793	Regulation of developmental process
AAEL003375	7159.Q17FK6	GO Process	GO:0050794	Regulation of cellular process
AAEL003375	7159.Q17FK6	GO Process	GO:0050803	Regulation of synapse structure or activity
AAEL003375	7159.Q17FK6	GO Process	GO:0050807	Regulation of synapse organization
AAEL003375	7159.Q17FK6	GO Process	GO:0051049	Regulation of transport
AAEL003375	7159.Q17FK6	GO Process	GO:0051050	Positive regulation of transport
AAEL003375	7159.Q17FK6	GO Process	GO:0051093	Negative regulation of developmental process
AAEL003375	7159.Q17FK6	GO Process	GO:0051128	Regulation of cellular component organization
AAEL003375	7159.Q17FK6	GO Process	GO:0051129	Negative regulation of cellular component organization
AAEL003375	7159.Q17FK6	GO Process	GO:0051130	Positive regulation of cellular component organization
AAEL003375	7159.Q17FK6	GO Process	GO:0051239	Regulation of multicellular organismal process
AAEL003375	7159.Q17FK6	GO Process	GO:0051241	Negative regulation of multicellular organismal process
AAEL003375	7159.Q17FK6	GO Process	GO:0051301	Cell division
AAEL003375	7159.Q17FK6	GO Process	GO:0051960	Regulation of nervous system development
AAEL003375	7159.Q17FK6	GO Process	GO:0051961	Negative regulation of nervous system development
AAEL003375	7159.Q17FK6	GO Process	GO:0051963	Regulation of synapse assembly
AAEL003375	7159.Q17FK6	GO Process	GO:0051964	Negative regulation of synapse assembly
AAEL003375	7159.Q17FK6	GO Process	GO:0060627	Regulation of vesicle-mediated transport
AAEL003375	7159.Q17FK6	GO Process	GO:0065007	Biological regulation
AAEL003375	7159.Q17FK6	GO Process	GO:0065008	Regulation of biological quality
AAEL003375	7159.Q17FK6	GO Process	GO:0090092	Regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
AAEL003375	7159.Q17FK6	GO Process	GO:0090101	Negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
AAEL003375	7159.Q17FK6	GO Process	GO:0090287	Regulation of cellular response to growth factor stimulus
AAEL003375	7159.Q17FK6	GO Process	GO:0090288	Negative regulation of cellular response to growth factor stimulus
AAEL003375	7159.Q17FK6	GO Process	GO:1901888	Regulation of cell junction assembly
AAEL003375	7159.Q17FK6	GO Process	GO:1901889	Negative regulation of cell junction assembly
AAEL003375	7159.Q17FK6	GO Process	GO:1904396	Regulation of neuromuscular junction development
AAEL003375	7159.Q17FK6	GO Process	GO:1904397	Negative regulation of neuromuscular junction development
AAEL003375	7159.Q17FK6	GO Process	GO:1905809	Negative regulation of synapse organization
AAEL003375	7159.Q17FK6	GO Process	GO:2000026	Regulation of multicellular organismal development
AAEL003375	7159.Q17FK6	GO Function	GO:0005488	Binding
AAEL003375	7159.Q17FK6	GO Function	GO:0005515	Protein binding
AAEL003375	7159.Q17FK6	GO Function	GO:0019899	Enzyme binding
AAEL003375	7159.Q17FK6	GO Function	GO:0031267	Small GTPase binding
AAEL003375	7159.Q17FK6	GO Function	GO:0051020	GTPase binding
AAEL003375	7159.Q17FK6	GO Component	GO:0005622	Intracellular anatomical structure
AAEL003375	7159.Q17FK6	GO Component	GO:0005737	Cytoplasm
AAEL003375	7159.Q17FK6	GO Component	GO:0005768	Endosome
AAEL003375	7159.Q17FK6	GO Component	GO:0005769	Early endosome
AAEL003375	7159.Q17FK6	GO Component	GO:0005886	Plasma membrane
AAEL003375	7159.Q17FK6	GO Component	GO:0012505	Endomembrane system
AAEL003375	7159.Q17FK6	GO Component	GO:0016020	Membrane
AAEL003375	7159.Q17FK6	GO Component	GO:0030054	Cell junction
AAEL003375	7159.Q17FK6	GO Component	GO:0030424	Axon
AAEL003375	7159.Q17FK6	GO Component	GO:0031410	Cytoplasmic vesicle
AAEL003375	7159.Q17FK6	GO Component	GO:0031982	Vesicle
AAEL003375	7159.Q17FK6	GO Component	GO:0042734	Presynaptic membrane
AAEL003375	7159.Q17FK6	GO Component	GO:0042995	Cell projection
AAEL003375	7159.Q17FK6	GO Component	GO:0043005	Neuron projection
AAEL003375	7159.Q17FK6	GO Component	GO:0043195	Terminal bouton
AAEL003375	7159.Q17FK6	GO Component	GO:0043226	Organelle
AAEL003375	7159.Q17FK6	GO Component	GO:0043227	Membrane-bounded organelle
AAEL003375	7159.Q17FK6	GO Component	GO:0043229	Intracellular organelle
AAEL003375	7159.Q17FK6	GO Component	GO:0043231	Intracellular membrane-bounded organelle
AAEL003375	7159.Q17FK6	GO Component	GO:0043679	Axon terminus
AAEL003375	7159.Q17FK6	GO Component	GO:0044306	Neuron projection terminus
AAEL003375	7159.Q17FK6	GO Component	GO:0045202	Synapse
AAEL003375	7159.Q17FK6	GO Component	GO:0071944	Cell periphery
AAEL003375	7159.Q17FK6	GO Component	GO:0097060	Synaptic membrane
AAEL003375	7159.Q17FK6	GO Component	GO:0097708	Intracellular vesicle
AAEL003375	7159.Q17FK6	GO Component	GO:0098590	Plasma membrane region
AAEL003375	7159.Q17FK6	GO Component	GO:0098793	Presynapse
AAEL003375	7159.Q17FK6	GO Component	GO:0110165	Cellular anatomical entity
AAEL003375	7159.Q17FK6	GO Component	GO:0120025	Plasma membrane bounded cell projection
AAEL003375	7159.Q17FK6	GO Component	GO:0150034	Distal axon
AAEL003375	7159.Q17FK6	STRING clusters	CL:25893	Mixed, incl. 7TM chemoreceptor, and Lipid transporter activity
AAEL003375	7159.Q17FK6	STRING clusters	CL:25898	Mixed, incl. 7TM chemoreceptor, and Lipid transporter activity
AAEL003375	7159.Q17FK6	STRING clusters	CL:25903	Mixed, incl. 7TM chemoreceptor, and Lipid transporter activity
AAEL003375	7159.Q17FK6	STRING clusters	CL:25908	Mixed, incl. 7TM chemoreceptor, and Lipid transporter activity
AAEL003375	7159.Q17FK6	STRING clusters	CL:25913	Mixed, incl. 7TM chemoreceptor, and Lipid transporter activity
AAEL003375	7159.Q17FK6	STRING clusters	CL:25918	Mixed, incl. Taste receptor activity, and Lipid transporter activity
AAEL003375	7159.Q17FK6	STRING clusters	CL:25923	Mixed, incl. Taste receptor activity, and Lipid transporter activity
AAEL003375	7159.Q17FK6	STRING clusters	CL:25928	Mixed, incl. Taste receptor activity, and Lipid transporter activity
AAEL003375	7159.Q17FK6	STRING clusters	CL:25933	Mixed, incl. Taste receptor activity, and Lipid transporter activity
AAEL003375	7159.Q17FK6	STRING clusters	CL:25938	Mixed, incl. Lipid transporter activity, and START domain
AAEL003375	7159.Q17FK6	STRING clusters	CL:25943	Mixed, incl. Lipid transporter activity, and START domain
AAEL003375	7159.Q17FK6	STRING clusters	CL:25944	Mostly uncharacterized, incl. START domain, and Lipid transport
AAEL003375	7159.Q17FK6	STRING clusters	CL:26021	Mixed, incl. Endoplasmic reticulum tubular network organization, and TB2/DP1, HVA22 family
AAEL003375	7159.Q17FK6	KEGG	aag04144	Endocytosis
AAEL003375	7159.Q17FK6	COMPARTMENTS	GOCC:0005622	Intracellular
AAEL003375	7159.Q17FK6	COMPARTMENTS	GOCC:0005811	Lipid droplet
AAEL003375	7159.Q17FK6	COMPARTMENTS	GOCC:0043226	Organelle
AAEL003375	7159.Q17FK6	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
AAEL003375	7159.Q17FK6	COMPARTMENTS	GOCC:0043229	Intracellular organelle
AAEL003375	7159.Q17FK6	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
AAEL003375	7159.Q17FK6	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL003375	7159.Q17FK6	Pfam	PF06911	Senescence domain
AAEL003375	7159.Q17FK6	InterPro	IPR009686	Senescence/spartin-associated, C-terminal
AAEL003375	7159.Q17FK6	InterPro	IPR045036	Spartin-like
AAEL003381	7159.Q17FK7	GO Process	GO:0002090	Regulation of receptor internalization
AAEL003381	7159.Q17FK7	GO Process	GO:0002092	Positive regulation of receptor internalization
AAEL003381	7159.Q17FK7	GO Process	GO:0008582	Regulation of synaptic assembly at neuromuscular junction
AAEL003381	7159.Q17FK7	GO Process	GO:0009966	Regulation of signal transduction
AAEL003381	7159.Q17FK7	GO Process	GO:0009968	Negative regulation of signal transduction
AAEL003381	7159.Q17FK7	GO Process	GO:0009987	Cellular process
AAEL003381	7159.Q17FK7	GO Process	GO:0010646	Regulation of cell communication
AAEL003381	7159.Q17FK7	GO Process	GO:0010648	Negative regulation of cell communication
AAEL003381	7159.Q17FK7	GO Process	GO:0023051	Regulation of signaling
AAEL003381	7159.Q17FK7	GO Process	GO:0023057	Negative regulation of signaling
AAEL003381	7159.Q17FK7	GO Process	GO:0030100	Regulation of endocytosis
AAEL003381	7159.Q17FK7	GO Process	GO:0030510	Regulation of BMP signaling pathway
AAEL003381	7159.Q17FK7	GO Process	GO:0030514	Negative regulation of BMP signaling pathway
AAEL003381	7159.Q17FK7	GO Process	GO:0032879	Regulation of localization
AAEL003381	7159.Q17FK7	GO Process	GO:0040008	Regulation of growth
AAEL003381	7159.Q17FK7	GO Process	GO:0044087	Regulation of cellular component biogenesis
AAEL003381	7159.Q17FK7	GO Process	GO:0045807	Positive regulation of endocytosis
AAEL003381	7159.Q17FK7	GO Process	GO:0045886	Negative regulation of synaptic assembly at neuromuscular junction
AAEL003381	7159.Q17FK7	GO Process	GO:0045926	Negative regulation of growth
AAEL003381	7159.Q17FK7	GO Process	GO:0048259	Regulation of receptor-mediated endocytosis
AAEL003381	7159.Q17FK7	GO Process	GO:0048260	Positive regulation of receptor-mediated endocytosis
AAEL003381	7159.Q17FK7	GO Process	GO:0048518	Positive regulation of biological process
AAEL003381	7159.Q17FK7	GO Process	GO:0048519	Negative regulation of biological process
AAEL003381	7159.Q17FK7	GO Process	GO:0048522	Positive regulation of cellular process
AAEL003381	7159.Q17FK7	GO Process	GO:0048523	Negative regulation of cellular process
AAEL003381	7159.Q17FK7	GO Process	GO:0048583	Regulation of response to stimulus
AAEL003381	7159.Q17FK7	GO Process	GO:0048585	Negative regulation of response to stimulus
AAEL003381	7159.Q17FK7	GO Process	GO:0048638	Regulation of developmental growth
AAEL003381	7159.Q17FK7	GO Process	GO:0048640	Negative regulation of developmental growth
AAEL003381	7159.Q17FK7	GO Process	GO:0050789	Regulation of biological process
AAEL003381	7159.Q17FK7	GO Process	GO:0050793	Regulation of developmental process
AAEL003381	7159.Q17FK7	GO Process	GO:0050794	Regulation of cellular process
AAEL003381	7159.Q17FK7	GO Process	GO:0050803	Regulation of synapse structure or activity
AAEL003381	7159.Q17FK7	GO Process	GO:0050807	Regulation of synapse organization
AAEL003381	7159.Q17FK7	GO Process	GO:0051049	Regulation of transport
AAEL003381	7159.Q17FK7	GO Process	GO:0051050	Positive regulation of transport
AAEL003381	7159.Q17FK7	GO Process	GO:0051093	Negative regulation of developmental process
AAEL003381	7159.Q17FK7	GO Process	GO:0051128	Regulation of cellular component organization
AAEL003381	7159.Q17FK7	GO Process	GO:0051129	Negative regulation of cellular component organization
AAEL003381	7159.Q17FK7	GO Process	GO:0051130	Positive regulation of cellular component organization
AAEL003381	7159.Q17FK7	GO Process	GO:0051239	Regulation of multicellular organismal process
AAEL003381	7159.Q17FK7	GO Process	GO:0051241	Negative regulation of multicellular organismal process
AAEL003381	7159.Q17FK7	GO Process	GO:0051301	Cell division
AAEL003381	7159.Q17FK7	GO Process	GO:0051960	Regulation of nervous system development
AAEL003381	7159.Q17FK7	GO Process	GO:0051961	Negative regulation of nervous system development
AAEL003381	7159.Q17FK7	GO Process	GO:0051963	Regulation of synapse assembly
AAEL003381	7159.Q17FK7	GO Process	GO:0051964	Negative regulation of synapse assembly
AAEL003381	7159.Q17FK7	GO Process	GO:0060627	Regulation of vesicle-mediated transport
AAEL003381	7159.Q17FK7	GO Process	GO:0065007	Biological regulation
AAEL003381	7159.Q17FK7	GO Process	GO:0065008	Regulation of biological quality
AAEL003381	7159.Q17FK7	GO Process	GO:0090092	Regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
AAEL003381	7159.Q17FK7	GO Process	GO:0090101	Negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
AAEL003381	7159.Q17FK7	GO Process	GO:0090287	Regulation of cellular response to growth factor stimulus
AAEL003381	7159.Q17FK7	GO Process	GO:0090288	Negative regulation of cellular response to growth factor stimulus
AAEL003381	7159.Q17FK7	GO Process	GO:1901888	Regulation of cell junction assembly
AAEL003381	7159.Q17FK7	GO Process	GO:1901889	Negative regulation of cell junction assembly
AAEL003381	7159.Q17FK7	GO Process	GO:1904396	Regulation of neuromuscular junction development
AAEL003381	7159.Q17FK7	GO Process	GO:1904397	Negative regulation of neuromuscular junction development
AAEL003381	7159.Q17FK7	GO Process	GO:1905809	Negative regulation of synapse organization
AAEL003381	7159.Q17FK7	GO Process	GO:2000026	Regulation of multicellular organismal development
AAEL003381	7159.Q17FK7	GO Function	GO:0005488	Binding
AAEL003381	7159.Q17FK7	GO Function	GO:0005515	Protein binding
AAEL003381	7159.Q17FK7	GO Function	GO:0019899	Enzyme binding
AAEL003381	7159.Q17FK7	GO Function	GO:0031267	Small GTPase binding
AAEL003381	7159.Q17FK7	GO Function	GO:0051020	GTPase binding
AAEL003381	7159.Q17FK7	GO Component	GO:0005622	Intracellular anatomical structure
AAEL003381	7159.Q17FK7	GO Component	GO:0005737	Cytoplasm
AAEL003381	7159.Q17FK7	GO Component	GO:0005768	Endosome
AAEL003381	7159.Q17FK7	GO Component	GO:0005769	Early endosome
AAEL003381	7159.Q17FK7	GO Component	GO:0005886	Plasma membrane
AAEL003381	7159.Q17FK7	GO Component	GO:0012505	Endomembrane system
AAEL003381	7159.Q17FK7	GO Component	GO:0016020	Membrane
AAEL003381	7159.Q17FK7	GO Component	GO:0030054	Cell junction
AAEL003381	7159.Q17FK7	GO Component	GO:0030424	Axon
AAEL003381	7159.Q17FK7	GO Component	GO:0031410	Cytoplasmic vesicle
AAEL003381	7159.Q17FK7	GO Component	GO:0031982	Vesicle
AAEL003381	7159.Q17FK7	GO Component	GO:0042734	Presynaptic membrane
AAEL003381	7159.Q17FK7	GO Component	GO:0042995	Cell projection
AAEL003381	7159.Q17FK7	GO Component	GO:0043005	Neuron projection
AAEL003381	7159.Q17FK7	GO Component	GO:0043195	Terminal bouton
AAEL003381	7159.Q17FK7	GO Component	GO:0043226	Organelle
AAEL003381	7159.Q17FK7	GO Component	GO:0043227	Membrane-bounded organelle
AAEL003381	7159.Q17FK7	GO Component	GO:0043229	Intracellular organelle
AAEL003381	7159.Q17FK7	GO Component	GO:0043231	Intracellular membrane-bounded organelle
AAEL003381	7159.Q17FK7	GO Component	GO:0043679	Axon terminus
AAEL003381	7159.Q17FK7	GO Component	GO:0044306	Neuron projection terminus
AAEL003381	7159.Q17FK7	GO Component	GO:0045202	Synapse
AAEL003381	7159.Q17FK7	GO Component	GO:0071944	Cell periphery
AAEL003381	7159.Q17FK7	GO Component	GO:0097060	Synaptic membrane
AAEL003381	7159.Q17FK7	GO Component	GO:0097708	Intracellular vesicle
AAEL003381	7159.Q17FK7	GO Component	GO:0098590	Plasma membrane region
AAEL003381	7159.Q17FK7	GO Component	GO:0098793	Presynapse
AAEL003381	7159.Q17FK7	GO Component	GO:0110165	Cellular anatomical entity
AAEL003381	7159.Q17FK7	GO Component	GO:0120025	Plasma membrane bounded cell projection
AAEL003381	7159.Q17FK7	GO Component	GO:0150034	Distal axon
AAEL003381	7159.Q17FK7	STRING clusters	CL:25893	Mixed, incl. 7TM chemoreceptor, and Lipid transporter activity
AAEL003381	7159.Q17FK7	STRING clusters	CL:25898	Mixed, incl. 7TM chemoreceptor, and Lipid transporter activity
AAEL003381	7159.Q17FK7	STRING clusters	CL:25903	Mixed, incl. 7TM chemoreceptor, and Lipid transporter activity
AAEL003381	7159.Q17FK7	STRING clusters	CL:25908	Mixed, incl. 7TM chemoreceptor, and Lipid transporter activity
AAEL003381	7159.Q17FK7	STRING clusters	CL:25913	Mixed, incl. 7TM chemoreceptor, and Lipid transporter activity
AAEL003381	7159.Q17FK7	STRING clusters	CL:25918	Mixed, incl. Taste receptor activity, and Lipid transporter activity
AAEL003381	7159.Q17FK7	STRING clusters	CL:25923	Mixed, incl. Taste receptor activity, and Lipid transporter activity
AAEL003381	7159.Q17FK7	STRING clusters	CL:25928	Mixed, incl. Taste receptor activity, and Lipid transporter activity
AAEL003381	7159.Q17FK7	STRING clusters	CL:25933	Mixed, incl. Taste receptor activity, and Lipid transporter activity
AAEL003381	7159.Q17FK7	STRING clusters	CL:25938	Mixed, incl. Lipid transporter activity, and START domain
AAEL003381	7159.Q17FK7	STRING clusters	CL:25943	Mixed, incl. Lipid transporter activity, and START domain
AAEL003381	7159.Q17FK7	STRING clusters	CL:25944	Mostly uncharacterized, incl. START domain, and Lipid transport
AAEL003381	7159.Q17FK7	STRING clusters	CL:26021	Mixed, incl. Endoplasmic reticulum tubular network organization, and TB2/DP1, HVA22 family
AAEL003381	7159.Q17FK7	COMPARTMENTS	GOCC:0005622	Intracellular
AAEL003381	7159.Q17FK7	COMPARTMENTS	GOCC:0005811	Lipid droplet
AAEL003381	7159.Q17FK7	COMPARTMENTS	GOCC:0043226	Organelle
AAEL003381	7159.Q17FK7	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
AAEL003381	7159.Q17FK7	COMPARTMENTS	GOCC:0043229	Intracellular organelle
AAEL003381	7159.Q17FK7	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
AAEL003381	7159.Q17FK7	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL003381	7159.Q17FK7	InterPro	IPR007330	MIT domain
AAEL003407	7159.Q17FE8	GO Process	GO:0000381	Regulation of alternative mRNA splicing, via spliceosome
AAEL003407	7159.Q17FE8	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
AAEL003407	7159.Q17FE8	GO Process	GO:0006396	RNA processing
AAEL003407	7159.Q17FE8	GO Process	GO:0006397	mRNA processing
AAEL003407	7159.Q17FE8	GO Process	GO:0006725	Cellular aromatic compound metabolic process
AAEL003407	7159.Q17FE8	GO Process	GO:0006807	Nitrogen compound metabolic process
AAEL003407	7159.Q17FE8	GO Process	GO:0008152	Metabolic process
AAEL003407	7159.Q17FE8	GO Process	GO:0008380	RNA splicing
AAEL003407	7159.Q17FE8	GO Process	GO:0009892	Negative regulation of metabolic process
AAEL003407	7159.Q17FE8	GO Process	GO:0009893	Positive regulation of metabolic process
AAEL003407	7159.Q17FE8	GO Process	GO:0009894	Regulation of catabolic process
AAEL003407	7159.Q17FE8	GO Process	GO:0009895	Negative regulation of catabolic process
