URL,fasta_header,uniprot_id,kegg_id,identity
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D58AE7,UPI0007D58AE7,UPI0007D58AE7,aag:5577497,94.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D58A28,UPI0007D58A28,UPI0007D58A28,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D4D716,UPI0007D4D716,UPI0007D4D716,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D2D944,UPI0007D2D944,UPI0007D2D944,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D19EC7,UPI0007D19EC7,UPI0007D19EC7,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D0E5B0,UPI0007D0E5B0,UPI0007D0E5B0,aag:5577817,91.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D63F7B,UPI0007D63F7B,UPI0007D63F7B,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D2E585,UPI0007D2E585,UPI0007D2E585,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D38162,UPI0007D38162,UPI0007D38162,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D241A9,UPI0007D241A9,UPI0007D241A9,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D33166,UPI0007D33166,UPI0007D33166,aag:5577190,94.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D599AF,UPI0007D599AF,UPI0007D599AF,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D29C39,UPI0007D29C39,UPI0007D29C39,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D2EFA9,UPI0007D2EFA9,UPI0007D2EFA9,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D16F20,UPI0007D16F20,UPI0007D16F20,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D24DBA,UPI0007D24DBA,UPI0007D24DBA,aag:5577591,94.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D19DE6,UPI0007D19DE6,UPI0007D19DE6,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D6244B,UPI0007D6244B,UPI0007D6244B,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D0DC0C,UPI0007D0DC0C,UPI0007D0DC0C,aag:5572782,96.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D313BC,UPI0007D313BC,UPI0007D313BC,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D154A8,UPI0007D154A8,UPI0007D154A8,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D558AC,UPI0007D558AC,UPI0007D558AC,aag:5571567,93.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D1F2D5,UPI0007D1F2D5,UPI0007D1F2D5,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D359CA,UPI0007D359CA,UPI0007D359CA,aag:5579817,89.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D264A1,UPI0007D264A1,UPI0007D264A1,aag:5577359,89.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D3BBF6,UPI0007D3BBF6,UPI0007D3BBF6,aag:5565521,96.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D124AA,UPI0007D124AA,UPI0007D124AA,aag:5565095,96.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D47538,UPI0007D47538,UPI0007D47538,aag:5577555,84.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D5D4A6,UPI0007D5D4A6,UPI0007D5D4A6,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D1D27B,UPI0007D1D27B,UPI0007D1D27B,aag:23687584,97.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D6B23F,UPI0007D6B23F,UPI0007D6B23F,aag:5568996,84.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D33C0B,UPI0007D33C0B,UPI0007D33C0B,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D6278C,UPI0007D6278C,UPI0007D6278C,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D4171E,UPI0007D4171E,UPI0007D4171E,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D692D5,UPI0007D692D5,UPI0007D692D5,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D55751,UPI0007D55751,UPI0007D55751,aag:110674177,80.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D35244,UPI0007D35244,UPI0007D35244,aag:5578090,94.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D15155,UPI0007D15155,UPI0007D15155,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D38C19,UPI0007D38C19,UPI0007D38C19,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D58D18,UPI0007D58D18,UPI0007D58D18,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D1B378,UPI0007D1B378,UPI0007D1B378,aag:5577132,99.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D3AFE7,UPI0007D3AFE7,UPI0007D3AFE7,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D23894,UPI0007D23894,UPI0007D23894,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D652EC,UPI0007D652EC,UPI0007D652EC,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D4A585,UPI0007D4A585,UPI0007D4A585,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D2256D,UPI0007D2256D,UPI0007D2256D,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D4BD63,UPI0007D4BD63,UPI0007D4BD63,aag:5574619,83.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D2438A,UPI0007D2438A,UPI0007D2438A,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D1709F,UPI0007D1709F,UPI0007D1709F,aag:5565795,81.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D17B3D,UPI0007D17B3D,UPI0007D17B3D,aag:5569385,84.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D272A4,UPI0007D272A4,UPI0007D272A4,aag:5569243,89.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D5D739,UPI0007D5D739,UPI0007D5D739,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D4D46B,UPI0007D4D46B,UPI0007D4D46B,aag:5575117,84.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D571CF,UPI0007D571CF,UPI0007D571CF,aag:5563839,96.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D18856,UPI0007D18856,UPI0007D18856,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D291F6,UPI0007D291F6,UPI0007D291F6,aag:5577347,90.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D57A5B,UPI0007D57A5B,UPI0007D57A5B,aag:5572098,95.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=tr%7CA0A182GIS9%7CA0A182GIS9%5FAEDAL,tr|A0A182GIS9|A0A182GIS9_AEDAL,A0A182GIS9,aag:5572766,98.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D27B68,UPI0007D27B68,UPI0007D27B68,aag:5572767,80.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D382DA,UPI0007D382DA,UPI0007D382DA,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D6C1CC,UPI0007D6C1CC,UPI0007D6C1CC,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D6C770,UPI0007D6C770,UPI0007D6C770,aag:5575290,88.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=tr%7CA0A023EJK9%7CA0A023EJK9%5FAEDAL,tr|A0A023EJK9|A0A023EJK9_AEDAL,A0A023EJK9,aga:4577653,99.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D5B1D0,UPI0007D5B1D0,UPI0007D5B1D0,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D67736,UPI0007D67736,UPI0007D67736,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D2A29D,UPI0007D2A29D,UPI0007D2A29D,aag:23687777,89.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D122E6,UPI0007D122E6,UPI0007D122E6,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D63FE9,UPI0007D63FE9,UPI0007D63FE9,aag:5576074,94.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D519D7,UPI0007D519D7,UPI0007D519D7,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D16EC0,UPI0007D16EC0,UPI0007D16EC0,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D65A69,UPI0007D65A69,UPI0007D65A69,aag:5566553,93.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D42151,UPI0007D42151,UPI0007D42151,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D4C894,UPI0007D4C894,UPI0007D4C894,aag:5570006,91.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D32C72,UPI0007D32C72,UPI0007D32C72,aag:5571215,96.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D10A1C,UPI0007D10A1C,UPI0007D10A1C,aag:5568975,84.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D47B73,UPI0007D47B73,UPI0007D47B73,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D127F8,UPI0007D127F8,UPI0007D127F8,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D5416D,UPI0007D5416D,UPI0007D5416D,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D1C732,UPI0007D1C732,UPI0007D1C732,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D5C116,UPI0007D5C116,UPI0007D5C116,aag:5578718,98.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D2DBDC,UPI0007D2DBDC,UPI0007D2DBDC,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D14B13,UPI0007D14B13,UPI0007D14B13,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D1DC48,UPI0007D1DC48,UPI0007D1DC48,aag:5575142,98.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D1B2AF,UPI0007D1B2AF,UPI0007D1B2AF,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D22F32,UPI0007D22F32,UPI0007D22F32,aag:5565334,96.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D423FC,UPI0007D423FC,UPI0007D423FC,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D6B6BC,UPI0007D6B6BC,UPI0007D6B6BC,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D2CEEE,UPI0007D2CEEE,UPI0007D2CEEE,aag:5579184,94.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D5079A,UPI0007D5079A,UPI0007D5079A,aag:5576390,99.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D62237,UPI0007D62237,UPI0007D62237,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D136C6,UPI0007D136C6,UPI0007D136C6,aag:5573936,80.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D15559,UPI0007D15559,UPI0007D15559,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D189B3,UPI0007D189B3,UPI0007D189B3,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D429AE,UPI0007D429AE,UPI0007D429AE,aag:5577506,88.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D30AB1,UPI0007D30AB1,UPI0007D30AB1,,
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D5A36B,UPI0007D5A36B,UPI0007D5A36B,aag:110680822,97.0
https://www.kegg.jp/tool-bin/blastkoala_result_gene_list?id=15f4d11b20b6a6a8c0bf9ca63a1c645f1cfa223e&passwd=9zX64O&type=blastkoala&code=user&target=UPI0007D5C375,UPI0007D5C375,UPI0007D5C375,,
