#node	identifier	category	term ID	term description
AAEL001861	7159.Q17JY3	GO Process	GO:0006913	Nucleocytoplasmic transport
AAEL001861	7159.Q17JY3	GO Process	GO:0006996	Organelle organization
AAEL001861	7159.Q17JY3	GO Process	GO:0007010	Cytoskeleton organization
AAEL001861	7159.Q17JY3	GO Process	GO:0007015	Actin filament organization
AAEL001861	7159.Q17JY3	GO Process	GO:0007017	Microtubule-based process
AAEL001861	7159.Q17JY3	GO Process	GO:0007049	Cell cycle
AAEL001861	7159.Q17JY3	GO Process	GO:0007051	Spindle organization
AAEL001861	7159.Q17JY3	GO Process	GO:0007053	Spindle assembly involved in male meiosis
AAEL001861	7159.Q17JY3	GO Process	GO:0007140	Male meiotic nuclear division
AAEL001861	7159.Q17JY3	GO Process	GO:0007275	Multicellular organism development
AAEL001861	7159.Q17JY3	GO Process	GO:0007276	Gamete generation
AAEL001861	7159.Q17JY3	GO Process	GO:0007281	Germ cell development
AAEL001861	7159.Q17JY3	GO Process	GO:0007283	Spermatogenesis
AAEL001861	7159.Q17JY3	GO Process	GO:0007292	Female gamete generation
AAEL001861	7159.Q17JY3	GO Process	GO:0007423	Sensory organ development
AAEL001861	7159.Q17JY3	GO Process	GO:0007444	Imaginal disc development
AAEL001861	7159.Q17JY3	GO Process	GO:0008104	Protein localization
AAEL001861	7159.Q17JY3	GO Process	GO:0008284	Positive regulation of cell population proliferation
AAEL001861	7159.Q17JY3	GO Process	GO:0009888	Tissue development
AAEL001861	7159.Q17JY3	GO Process	GO:0009987	Cellular process
AAEL001861	7159.Q17JY3	GO Process	GO:0009994	Oocyte differentiation
AAEL001861	7159.Q17JY3	GO Process	GO:0010941	Regulation of cell death
AAEL001861	7159.Q17JY3	GO Process	GO:0015031	Protein transport
AAEL001861	7159.Q17JY3	GO Process	GO:0015931	Nucleobase-containing compound transport
AAEL001861	7159.Q17JY3	GO Process	GO:0016043	Cellular component organization
AAEL001861	7159.Q17JY3	GO Process	GO:0016049	Cell growth
AAEL001861	7159.Q17JY3	GO Process	GO:0016482	Cytosolic transport
AAEL001861	7159.Q17JY3	GO Process	GO:0019953	Sexual reproduction
AAEL001861	7159.Q17JY3	GO Process	GO:0022402	Cell cycle process
AAEL001861	7159.Q17JY3	GO Process	GO:0022412	Cellular process involved in reproduction in multicellular organism
AAEL001861	7159.Q17JY3	GO Process	GO:0022414	Reproductive process
AAEL001861	7159.Q17JY3	GO Process	GO:0022607	Cellular component assembly
AAEL001861	7159.Q17JY3	GO Process	GO:0030029	Actin filament-based process
AAEL001861	7159.Q17JY3	GO Process	GO:0030036	Actin cytoskeleton organization
AAEL001861	7159.Q17JY3	GO Process	GO:0030154	Cell differentiation
AAEL001861	7159.Q17JY3	GO Process	GO:0032386	Regulation of intracellular transport
AAEL001861	7159.Q17JY3	GO Process	GO:0032388	Positive regulation of intracellular transport
AAEL001861	7159.Q17JY3	GO Process	GO:0032501	Multicellular organismal process
AAEL001861	7159.Q17JY3	GO Process	GO:0032502	Developmental process
AAEL001861	7159.Q17JY3	GO Process	GO:0032504	Multicellular organism reproduction
AAEL001861	7159.Q17JY3	GO Process	GO:0032879	Regulation of localization
AAEL001861	7159.Q17JY3	GO Process	GO:0032880	Regulation of protein localization
AAEL001861	7159.Q17JY3	GO Process	GO:0033036	Macromolecule localization
AAEL001861	7159.Q17JY3	GO Process	GO:0033157	Regulation of intracellular protein transport
AAEL001861	7159.Q17JY3	GO Process	GO:0033365	Protein localization to organelle
AAEL001861	7159.Q17JY3	GO Process	GO:0034504	Protein localization to nucleus
AAEL001861	7159.Q17JY3	GO Process	GO:0035220	Wing disc development
AAEL001861	7159.Q17JY3	GO Process	GO:0035295	Tube development
AAEL001861	7159.Q17JY3	GO Process	GO:0036228	Protein localization to nuclear inner membrane
AAEL001861	7159.Q17JY3	GO Process	GO:0040007	Growth
AAEL001861	7159.Q17JY3	GO Process	GO:0042127	Regulation of cell population proliferation
AAEL001861	7159.Q17JY3	GO Process	GO:0042306	Regulation of protein import into nucleus
AAEL001861	7159.Q17JY3	GO Process	GO:0042307	Positive regulation of protein import into nucleus
AAEL001861	7159.Q17JY3	GO Process	GO:0042981	Regulation of apoptotic process
AAEL001861	7159.Q17JY3	GO Process	GO:0043067	Regulation of programmed cell death
AAEL001861	7159.Q17JY3	GO Process	GO:0044085	Cellular component biogenesis
AAEL001861	7159.Q17JY3	GO Process	GO:0045184	Establishment of protein localization
AAEL001861	7159.Q17JY3	GO Process	GO:0045595	Regulation of cell differentiation
AAEL001861	7159.Q17JY3	GO Process	GO:0046822	Regulation of nucleocytoplasmic transport
AAEL001861	7159.Q17JY3	GO Process	GO:0046824	Positive regulation of nucleocytoplasmic transport
AAEL001861	7159.Q17JY3	GO Process	GO:0046907	Intracellular transport
AAEL001861	7159.Q17JY3	GO Process	GO:0048232	Male gamete generation
AAEL001861	7159.Q17JY3	GO Process	GO:0048285	Organelle fission
AAEL001861	7159.Q17JY3	GO Process	GO:0048468	Cell development
AAEL001861	7159.Q17JY3	GO Process	GO:0048477	Oogenesis
AAEL001861	7159.Q17JY3	GO Process	GO:0048513	Animal organ development
AAEL001861	7159.Q17JY3	GO Process	GO:0048518	Positive regulation of biological process
AAEL001861	7159.Q17JY3	GO Process	GO:0048522	Positive regulation of cellular process
AAEL001861	7159.Q17JY3	GO Process	GO:0048588	Developmental cell growth
AAEL001861	7159.Q17JY3	GO Process	GO:0048589	Developmental growth
AAEL001861	7159.Q17JY3	GO Process	GO:0048599	Oocyte development
AAEL001861	7159.Q17JY3	GO Process	GO:0048609	Multicellular organismal reproductive process
AAEL001861	7159.Q17JY3	GO Process	GO:0048731	System development
AAEL001861	7159.Q17JY3	GO Process	GO:0048856	Anatomical structure development
AAEL001861	7159.Q17JY3	GO Process	GO:0048869	Cellular developmental process
AAEL001861	7159.Q17JY3	GO Process	GO:0048880	Sensory system development
AAEL001861	7159.Q17JY3	GO Process	GO:0050657	Nucleic acid transport
AAEL001861	7159.Q17JY3	GO Process	GO:0050658	RNA transport
AAEL001861	7159.Q17JY3	GO Process	GO:0050789	Regulation of biological process
AAEL001861	7159.Q17JY3	GO Process	GO:0050793	Regulation of developmental process
AAEL001861	7159.Q17JY3	GO Process	GO:0050794	Regulation of cellular process
AAEL001861	7159.Q17JY3	GO Process	GO:0051049	Regulation of transport
AAEL001861	7159.Q17JY3	GO Process	GO:0051050	Positive regulation of transport
AAEL001861	7159.Q17JY3	GO Process	GO:0051168	Nuclear export
AAEL001861	7159.Q17JY3	GO Process	GO:0051169	Nuclear transport
AAEL001861	7159.Q17JY3	GO Process	GO:0051170	Import into nucleus
AAEL001861	7159.Q17JY3	GO Process	GO:0051179	Localization
AAEL001861	7159.Q17JY3	GO Process	GO:0051222	Positive regulation of protein transport
AAEL001861	7159.Q17JY3	GO Process	GO:0051223	Regulation of protein transport
AAEL001861	7159.Q17JY3	GO Process	GO:0051225	Spindle assembly
AAEL001861	7159.Q17JY3	GO Process	GO:0051234	Establishment of localization
AAEL001861	7159.Q17JY3	GO Process	GO:0051236	Establishment of RNA localization
AAEL001861	7159.Q17JY3	GO Process	GO:0051239	Regulation of multicellular organismal process
AAEL001861	7159.Q17JY3	GO Process	GO:0051240	Positive regulation of multicellular organismal process
AAEL001861	7159.Q17JY3	GO Process	GO:0051276	Chromosome organization
AAEL001861	7159.Q17JY3	GO Process	GO:0051321	Meiotic cell cycle
AAEL001861	7159.Q17JY3	GO Process	GO:0051641	Cellular localization
AAEL001861	7159.Q17JY3	GO Process	GO:0051649	Establishment of localization in cell
AAEL001861	7159.Q17JY3	GO Process	GO:0051668	Localization within membrane
AAEL001861	7159.Q17JY3	GO Process	GO:0060284	Regulation of cell development
AAEL001861	7159.Q17JY3	GO Process	GO:0060341	Regulation of cellular localization
AAEL001861	7159.Q17JY3	GO Process	GO:0060429	Epithelium development
AAEL001861	7159.Q17JY3	GO Process	GO:0061982	Meiosis I cell cycle process
AAEL001861	7159.Q17JY3	GO Process	GO:0065007	Biological regulation
AAEL001861	7159.Q17JY3	GO Process	GO:0070192	Chromosome organization involved in meiotic cell cycle
AAEL001861	7159.Q17JY3	GO Process	GO:0070201	Regulation of establishment of protein localization
AAEL001861	7159.Q17JY3	GO Process	GO:0070727	Cellular macromolecule localization
AAEL001861	7159.Q17JY3	GO Process	GO:0070925	Organelle assembly
AAEL001861	7159.Q17JY3	GO Process	GO:0071702	Organic substance transport
AAEL001861	7159.Q17JY3	GO Process	GO:0071705	Nitrogen compound transport
AAEL001861	7159.Q17JY3	GO Process	GO:0071840	Cellular component organization or biogenesis
AAEL001861	7159.Q17JY3	GO Process	GO:0072594	Establishment of protein localization to organelle
AAEL001861	7159.Q17JY3	GO Process	GO:0072657	Protein localization to membrane
AAEL001861	7159.Q17JY3	GO Process	GO:0090306	Meiotic spindle assembly
AAEL001861	7159.Q17JY3	GO Process	GO:0090316	Positive regulation of intracellular protein transport
AAEL001861	7159.Q17JY3	GO Process	GO:0090435	Protein localization to nuclear envelope
AAEL001861	7159.Q17JY3	GO Process	GO:0097435	Supramolecular fiber organization
AAEL001861	7159.Q17JY3	GO Process	GO:0140013	Meiotic nuclear division
AAEL001861	7159.Q17JY3	GO Process	GO:0140694	Non-membrane-bounded organelle assembly
AAEL001861	7159.Q17JY3	GO Process	GO:0150063	Visual system development
AAEL001861	7159.Q17JY3	GO Process	GO:1900180	Regulation of protein localization to nucleus
AAEL001861	7159.Q17JY3	GO Process	GO:1900182	Positive regulation of protein localization to nucleus
AAEL001861	7159.Q17JY3	GO Process	GO:1903046	Meiotic cell cycle process
AAEL001861	7159.Q17JY3	GO Process	GO:1903829	Positive regulation of protein localization
AAEL001861	7159.Q17JY3	GO Process	GO:1904748	Regulation of apoptotic process involved in development
AAEL001861	7159.Q17JY3	GO Process	GO:1904951	Positive regulation of establishment of protein localization
AAEL001861	7159.Q17JY3	GO Process	GO:1905475	Regulation of protein localization to membrane
AAEL001861	7159.Q17JY3	GO Process	GO:1905879	Regulation of oogenesis
AAEL001861	7159.Q17JY3	GO Process	GO:1905936	Regulation of germ cell proliferation
AAEL001861	7159.Q17JY3	GO Process	GO:1905938	Positive regulation of germ cell proliferation
AAEL001861	7159.Q17JY3	GO Process	GO:2000241	Regulation of reproductive process
AAEL001861	7159.Q17JY3	GO Process	GO:2000243	Positive regulation of reproductive process
AAEL001861	7159.Q17JY3	GO Function	GO:0003682	Chromatin binding
AAEL001861	7159.Q17JY3	GO Function	GO:0005198	Structural molecule activity
AAEL001861	7159.Q17JY3	GO Function	GO:0005488	Binding
AAEL001861	7159.Q17JY3	GO Function	GO:0005515	Protein binding
AAEL001861	7159.Q17JY3	GO Function	GO:0017056	Structural constituent of nuclear pore
AAEL001861	7159.Q17JY3	GO Component	GO:0005622	Intracellular anatomical structure
AAEL001861	7159.Q17JY3	GO Component	GO:0005634	Nucleus
AAEL001861	7159.Q17JY3	GO Component	GO:0005635	Nuclear envelope
AAEL001861	7159.Q17JY3	GO Component	GO:0005643	Nuclear pore
AAEL001861	7159.Q17JY3	GO Component	GO:0005737	Cytoplasm
AAEL001861	7159.Q17JY3	GO Component	GO:0012505	Endomembrane system
AAEL001861	7159.Q17JY3	GO Component	GO:0031967	Organelle envelope
AAEL001861	7159.Q17JY3	GO Component	GO:0031974	Membrane-enclosed lumen
AAEL001861	7159.Q17JY3	GO Component	GO:0031975	Envelope
AAEL001861	7159.Q17JY3	GO Component	GO:0031981	Nuclear lumen
AAEL001861	7159.Q17JY3	GO Component	GO:0032991	Protein-containing complex
AAEL001861	7159.Q17JY3	GO Component	GO:0034399	Nuclear periphery
AAEL001861	7159.Q17JY3	GO Component	GO:0043226	Organelle
AAEL001861	7159.Q17JY3	GO Component	GO:0043227	Membrane-bounded organelle
AAEL001861	7159.Q17JY3	GO Component	GO:0043229	Intracellular organelle
AAEL001861	7159.Q17JY3	GO Component	GO:0043231	Intracellular membrane-bounded organelle
AAEL001861	7159.Q17JY3	GO Component	GO:0043233	Organelle lumen
AAEL001861	7159.Q17JY3	GO Component	GO:0044611	Nuclear pore inner ring
AAEL001861	7159.Q17JY3	GO Component	GO:0070013	Intracellular organelle lumen
AAEL001861	7159.Q17JY3	GO Component	GO:0110165	Cellular anatomical entity
AAEL001861	7159.Q17JY3	GO Component	GO:0140513	Nuclear protein-containing complex
AAEL001861	7159.Q17JY3	STRING clusters	CL:5941	Mixed, incl. Nuclear pore, and Nucleocytoplasmic carrier activity
AAEL001861	7159.Q17JY3	STRING clusters	CL:5942	Nuclear pore, and Nucleocytoplasmic carrier activity
AAEL001861	7159.Q17JY3	STRING clusters	CL:5944	Nuclear pore, and Nucleocytoplasmic carrier activity
AAEL001861	7159.Q17JY3	STRING clusters	CL:5945	Nuclear pore, and Importin-beta, N-terminal domain
AAEL001861	7159.Q17JY3	STRING clusters	CL:5946	Nuclear pore, and Importin-beta, N-terminal domain
AAEL001861	7159.Q17JY3	STRING clusters	CL:5948	Nuclear pore, and Nucleocytoplasmic carrier activity
AAEL001861	7159.Q17JY3	STRING clusters	CL:5953	Nuclear pore, and Nucleocytoplasmic carrier activity
AAEL001861	7159.Q17JY3	STRING clusters	CL:5958	Nuclear pore, and Nucleocytoplasmic carrier activity
AAEL001861	7159.Q17JY3	STRING clusters	CL:5961	Nuclear pore, and Nucleocytoplasmic carrier activity
AAEL001861	7159.Q17JY3	STRING clusters	CL:5965	SUMOylation of SUMOylation proteins, and Nucleocytoplasmic carrier activity
AAEL001861	7159.Q17JY3	STRING clusters	CL:5969	SUMOylation of SUMOylation proteins, and Nucleocytoplasmic carrier activity
AAEL001861	7159.Q17JY3	STRING clusters	CL:5971	Transport of the SLBP independent Mature mRNA
AAEL001861	7159.Q17JY3	STRING clusters	CL:5975	Transport of the SLBP independent Mature mRNA
AAEL001861	7159.Q17JY3	STRING clusters	CL:5980	Nuclear Pore Complex (NPC) Disassembly
AAEL001861	7159.Q17JY3	STRING clusters	CL:5983	Nuclear Pore Complex (NPC) Disassembly
AAEL001861	7159.Q17JY3	STRING clusters	CL:5986	Nuclear Pore Complex (NPC) Disassembly
AAEL001861	7159.Q17JY3	STRING clusters	CL:5989	Nuclear Pore Complex (NPC) Disassembly
AAEL001861	7159.Q17JY3	STRING clusters	CL:5991	Structural constituent of nuclear pore
AAEL001861	7159.Q17JY3	KEGG	aag03013	RNA transport
AAEL001861	7159.Q17JY3	Reactome	MAP-159227	Transport of the SLBP independent Mature mRNA
AAEL001861	7159.Q17JY3	Reactome	MAP-159230	Transport of the SLBP Dependant Mature mRNA
AAEL001861	7159.Q17JY3	Reactome	MAP-159231	Transport of Mature mRNA Derived from an Intronless Transcript
AAEL001861	7159.Q17JY3	Reactome	MAP-159234	Transport of Mature mRNAs Derived from Intronless Transcripts
AAEL001861	7159.Q17JY3	Reactome	MAP-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript
AAEL001861	7159.Q17JY3	Reactome	MAP-1640170	Cell Cycle
AAEL001861	7159.Q17JY3	Reactome	MAP-211000	Gene Silencing by RNA
AAEL001861	7159.Q17JY3	Reactome	MAP-2262752	Cellular responses to stress
AAEL001861	7159.Q17JY3	Reactome	MAP-2555396	Mitotic Metaphase and Anaphase
AAEL001861	7159.Q17JY3	Reactome	MAP-2980766	Nuclear Envelope Breakdown
AAEL001861	7159.Q17JY3	Reactome	MAP-2990846	SUMOylation
AAEL001861	7159.Q17JY3	Reactome	MAP-2995410	Nuclear Envelope (NE) Reassembly
AAEL001861	7159.Q17JY3	Reactome	MAP-3108232	SUMO E3 ligases SUMOylate target proteins
AAEL001861	7159.Q17JY3	Reactome	MAP-3301854	Nuclear Pore Complex (NPC) Disassembly
AAEL001861	7159.Q17JY3	Reactome	MAP-3371453	Regulation of HSF1-mediated heat shock response
AAEL001861	7159.Q17JY3	Reactome	MAP-3371556	Cellular response to heat stress
AAEL001861	7159.Q17JY3	Reactome	MAP-392499	Metabolism of proteins
AAEL001861	7159.Q17JY3	Reactome	MAP-4085377	SUMOylation of SUMOylation proteins
AAEL001861	7159.Q17JY3	Reactome	MAP-4551638	SUMOylation of chromatin organization proteins
AAEL001861	7159.Q17JY3	Reactome	MAP-4615885	SUMOylation of DNA replication proteins
AAEL001861	7159.Q17JY3	Reactome	MAP-5578749	Transcriptional regulation by small RNAs
AAEL001861	7159.Q17JY3	Reactome	MAP-597592	Post-translational protein modification
AAEL001861	7159.Q17JY3	Reactome	MAP-68875	Mitotic Prophase
AAEL001861	7159.Q17JY3	Reactome	MAP-68882	Mitotic Anaphase
AAEL001861	7159.Q17JY3	Reactome	MAP-68886	M Phase
AAEL001861	7159.Q17JY3	Reactome	MAP-69278	Cell Cycle, Mitotic
AAEL001861	7159.Q17JY3	Reactome	MAP-72202	Transport of Mature Transcript to Cytoplasm
AAEL001861	7159.Q17JY3	Reactome	MAP-72203	Processing of Capped Intron-Containing Pre-mRNA
AAEL001861	7159.Q17JY3	Reactome	MAP-74160	Gene expression (Transcription)
AAEL001861	7159.Q17JY3	Reactome	MAP-8953854	Metabolism of RNA
AAEL001861	7159.Q17JY3	Reactome	MAP-8953897	Cellular responses to stimuli
AAEL001861	7159.Q17JY3	Reactome	MAP-9615933	Postmitotic nuclear pore complex (NPC) reformation
AAEL001861	7159.Q17JY3	COMPARTMENTS	GOCC:0005622	Intracellular
AAEL001861	7159.Q17JY3	COMPARTMENTS	GOCC:0005634	Nucleus
AAEL001861	7159.Q17JY3	COMPARTMENTS	GOCC:0005635	Nuclear envelope
AAEL001861	7159.Q17JY3	COMPARTMENTS	GOCC:0005643	Nuclear pore
AAEL001861	7159.Q17JY3	COMPARTMENTS	GOCC:0012505	Endomembrane system
AAEL001861	7159.Q17JY3	COMPARTMENTS	GOCC:0031967	Organelle envelope
AAEL001861	7159.Q17JY3	COMPARTMENTS	GOCC:0031975	Envelope
AAEL001861	7159.Q17JY3	COMPARTMENTS	GOCC:0032991	Protein-containing complex
AAEL001861	7159.Q17JY3	COMPARTMENTS	GOCC:0043226	Organelle
AAEL001861	7159.Q17JY3	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
AAEL001861	7159.Q17JY3	COMPARTMENTS	GOCC:0043229	Intracellular organelle
AAEL001861	7159.Q17JY3	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
AAEL001861	7159.Q17JY3	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL001861	7159.Q17JY3	UniProt Keywords	KW-0175	Coiled coil
AAEL001861	7159.Q17JY3	Pfam	PF03177	Non-repetitive/WGA-negative nucleoporin C-terminal
AAEL001861	7159.Q17JY3	Pfam	PF08801	Nup133 N terminal like
AAEL001861	7159.Q17JY3	InterPro	IPR004870	Nucleoporin, Nup155-like
AAEL001861	7159.Q17JY3	InterPro	IPR007187	Nucleoporin, Nup133/Nup155-like, C-terminal
AAEL001861	7159.Q17JY3	InterPro	IPR014908	Nucleoporin, Nup133/Nup155-like, N-terminal
AAEL001861	7159.Q17JY3	InterPro	IPR036322	WD40-repeat-containing domain superfamily
AAEL001861	7159.Q17JY3	InterPro	IPR042533	Nucleoporin, Nup155-like, C-terminal, subdomain 1
AAEL001861	7159.Q17JY3	InterPro	IPR042537	Nucleoporin, Nup155-like, C-terminal, subdomain 2
AAEL001861	7159.Q17JY3	InterPro	IPR042538	Nucleoporin, Nup155-like, C-terminal, subdomain 3
AAEL001951	7159.Q6QNY2	GO Process	GO:0000278	Mitotic cell cycle
AAEL001951	7159.Q6QNY2	GO Process	GO:0000281	Mitotic cytokinesis
AAEL001951	7159.Q6QNY2	GO Process	GO:0000910	Cytokinesis
AAEL001951	7159.Q6QNY2	GO Process	GO:0007049	Cell cycle
AAEL001951	7159.Q6QNY2	GO Process	GO:0009987	Cellular process
AAEL001951	7159.Q6QNY2	GO Process	GO:0022402	Cell cycle process
AAEL001951	7159.Q6QNY2	GO Process	GO:0051301	Cell division
AAEL001951	7159.Q6QNY2	GO Process	GO:0061640	Cytoskeleton-dependent cytokinesis
AAEL001951	7159.Q6QNY2	GO Process	GO:1903047	Mitotic cell cycle process
AAEL001951	7159.Q6QNY2	GO Function	GO:0000166	Nucleotide binding
AAEL001951	7159.Q6QNY2	GO Function	GO:0005488	Binding
AAEL001951	7159.Q6QNY2	GO Function	GO:0005524	ATP binding
AAEL001951	7159.Q6QNY2	GO Function	GO:0017076	Purine nucleotide binding
AAEL001951	7159.Q6QNY2	GO Function	GO:0030554	Adenyl nucleotide binding
AAEL001951	7159.Q6QNY2	GO Function	GO:0032553	Ribonucleotide binding
AAEL001951	7159.Q6QNY2	GO Function	GO:0032555	Purine ribonucleotide binding
AAEL001951	7159.Q6QNY2	GO Function	GO:0032559	Adenyl ribonucleotide binding
AAEL001951	7159.Q6QNY2	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
AAEL001951	7159.Q6QNY2	GO Function	GO:0036094	Small molecule binding
AAEL001951	7159.Q6QNY2	GO Function	GO:0043167	Ion binding
AAEL001951	7159.Q6QNY2	GO Function	GO:0043168	Anion binding
AAEL001951	7159.Q6QNY2	GO Function	GO:0097159	Organic cyclic compound binding
AAEL001951	7159.Q6QNY2	GO Function	GO:0097367	Carbohydrate derivative binding
AAEL001951	7159.Q6QNY2	GO Function	GO:1901265	Nucleoside phosphate binding
AAEL001951	7159.Q6QNY2	GO Function	GO:1901363	Heterocyclic compound binding
AAEL001951	7159.Q6QNY2	GO Component	GO:0005622	Intracellular anatomical structure
AAEL001951	7159.Q6QNY2	GO Component	GO:0005737	Cytoplasm
AAEL001951	7159.Q6QNY2	GO Component	GO:0005856	Cytoskeleton
AAEL001951	7159.Q6QNY2	GO Component	GO:0043226	Organelle
AAEL001951	7159.Q6QNY2	GO Component	GO:0043228	Non-membrane-bounded organelle
AAEL001951	7159.Q6QNY2	GO Component	GO:0043229	Intracellular organelle
AAEL001951	7159.Q6QNY2	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
AAEL001951	7159.Q6QNY2	GO Component	GO:0110165	Cellular anatomical entity
AAEL001951	7159.Q6QNY2	STRING clusters	CL:11331	Mixed, incl. RHO GTPases Activate WASPs and WAVEs, and STAC1/2/3
AAEL001951	7159.Q6QNY2	STRING clusters	CL:11333	Mixed, incl. RHO GTPases Activate WASPs and WAVEs, and STAC1/2/3
AAEL001951	7159.Q6QNY2	STRING clusters	CL:11334	RHO GTPases Activate WASPs and WAVEs, and STAC1/2/3
AAEL001951	7159.Q6QNY2	STRING clusters	CL:11336	RHO GTPases Activate WASPs and WAVEs, and Negative regulation of actin nucleation
AAEL001951	7159.Q6QNY2	STRING clusters	CL:11337	RHO GTPases Activate WASPs and WAVEs, and F-BAR domain
AAEL001951	7159.Q6QNY2	Reactome	MAP-109582	Hemostasis
AAEL001951	7159.Q6QNY2	Reactome	MAP-114608	Platelet degranulation
AAEL001951	7159.Q6QNY2	Reactome	MAP-1266738	Developmental Biology
AAEL001951	7159.Q6QNY2	Reactome	MAP-1500931	Cell-Cell communication
AAEL001951	7159.Q6QNY2	Reactome	MAP-157858	Gap junction trafficking and regulation
AAEL001951	7159.Q6QNY2	Reactome	MAP-162582	Signal Transduction
AAEL001951	7159.Q6QNY2	Reactome	MAP-168249	Innate Immune System
AAEL001951	7159.Q6QNY2	Reactome	MAP-168256	Immune System
AAEL001951	7159.Q6QNY2	Reactome	MAP-190828	Gap junction trafficking
AAEL001951	7159.Q6QNY2	Reactome	MAP-190873	Gap junction degradation
AAEL001951	7159.Q6QNY2	Reactome	MAP-194138	Signaling by VEGF
AAEL001951	7159.Q6QNY2	Reactome	MAP-194315	Signaling by Rho GTPases
AAEL001951	7159.Q6QNY2	Reactome	MAP-195258	RHO GTPase Effectors
AAEL001951	7159.Q6QNY2	Reactome	MAP-196025	Formation of annular gap junctions
AAEL001951	7159.Q6QNY2	Reactome	MAP-199991	Membrane Trafficking
AAEL001951	7159.Q6QNY2	Reactome	MAP-2029480	Fcgamma receptor (FCGR) dependent phagocytosis
AAEL001951	7159.Q6QNY2	Reactome	MAP-2029482	Regulation of actin dynamics for phagocytic cup formation
AAEL001951	7159.Q6QNY2	Reactome	MAP-2682334	EPH-Ephrin signaling
AAEL001951	7159.Q6QNY2	Reactome	MAP-373760	L1CAM interactions
AAEL001951	7159.Q6QNY2	Reactome	MAP-392499	Metabolism of proteins
AAEL001951	7159.Q6QNY2	Reactome	MAP-3928662	EPHB-mediated forward signaling
AAEL001951	7159.Q6QNY2	Reactome	MAP-3928665	EPH-ephrin mediated repulsion of cells
AAEL001951	7159.Q6QNY2	Reactome	MAP-422475	Axon guidance
AAEL001951	7159.Q6QNY2	Reactome	MAP-437239	Recycling pathway of L1
AAEL001951	7159.Q6QNY2	Reactome	MAP-4420097	VEGFA-VEGFR2 Pathway
AAEL001951	7159.Q6QNY2	Reactome	MAP-445095	Interaction between L1 and Ankyrins
AAEL001951	7159.Q6QNY2	Reactome	MAP-446353	Cell-extracellular matrix interactions
AAEL001951	7159.Q6QNY2	Reactome	MAP-446728	Cell junction organization
AAEL001951	7159.Q6QNY2	Reactome	MAP-5653656	Vesicle-mediated transport
AAEL001951	7159.Q6QNY2	Reactome	MAP-5663213	RHO GTPases Activate WASPs and WAVEs
AAEL001951	7159.Q6QNY2	Reactome	MAP-5673001	RAF/MAP kinase cascade
AAEL001951	7159.Q6QNY2	Reactome	MAP-5674135	MAP2K and MAPK activation
AAEL001951	7159.Q6QNY2	Reactome	MAP-5683057	MAPK family signaling cascades
AAEL001951	7159.Q6QNY2	Reactome	MAP-5684996	MAPK1/MAPK3 signaling
AAEL001951	7159.Q6QNY2	Reactome	MAP-5688426	Deubiquitination
AAEL001951	7159.Q6QNY2	Reactome	MAP-5689603	UCH proteinases
AAEL001951	7159.Q6QNY2	Reactome	MAP-5696394	DNA Damage Recognition in GG-NER
AAEL001951	7159.Q6QNY2	Reactome	MAP-5696398	Nucleotide Excision Repair
AAEL001951	7159.Q6QNY2	Reactome	MAP-5696399	Global Genome Nucleotide Excision Repair (GG-NER)
AAEL001951	7159.Q6QNY2	Reactome	MAP-597592	Post-translational protein modification
AAEL001951	7159.Q6QNY2	Reactome	MAP-73894	DNA Repair
AAEL001951	7159.Q6QNY2	Reactome	MAP-76002	Platelet activation, signaling and aggregation
AAEL001951	7159.Q6QNY2	Reactome	MAP-76005	Response to elevated platelet cytosolic Ca2+
AAEL001951	7159.Q6QNY2	Reactome	MAP-8856828	Clathrin-mediated endocytosis
AAEL001951	7159.Q6QNY2	Reactome	MAP-9006934	Signaling by Receptor Tyrosine Kinases
AAEL001951	7159.Q6QNY2	Reactome	MAP-9012999	RHO GTPase cycle
AAEL001951	7159.Q6QNY2	Reactome	MAP-9013418	RHOBTB2 GTPase cycle
AAEL001951	7159.Q6QNY2	Reactome	MAP-9035034	RHOF GTPase cycle
AAEL001951	7159.Q6QNY2	Reactome	MAP-9675108	Nervous system development
AAEL001951	7159.Q6QNY2	Reactome	MAP-9706574	RHOBTB GTPase Cycle
AAEL001951	7159.Q6QNY2	Reactome	MAP-9716542	Signaling by Rho GTPases, Miro GTPases and RHOBTB3
AAEL001951	7159.Q6QNY2	COMPARTMENTS	GOCC:0005622	Intracellular
AAEL001951	7159.Q6QNY2	COMPARTMENTS	GOCC:0043226	Organelle
AAEL001951	7159.Q6QNY2	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
AAEL001951	7159.Q6QNY2	COMPARTMENTS	GOCC:0043229	Intracellular organelle
AAEL001951	7159.Q6QNY2	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
AAEL001951	7159.Q6QNY2	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL001951	7159.Q6QNY2	UniProt Keywords	KW-0067	ATP-binding
